# Mach45 analytic profile (Lowrie & Edwards 2008)
# Np=2000  xmin=1950.0  xmax=2450.0  shock_x=2300.0
# x(cm), rho(g/cc), T_gas(K), Erad(erg/cc), v_x(cm/s)
2285.625, 2.603103538075506, 94312622.68309857, 5.413078383059497e+17, 219353579.26376033
2285.875, 2.62330655167929, 94417353.97119503, 5.4365654589074406e+17, 217664393.75764763
2286.125, 2.6438787650358813, 94521236.83674002, 5.460040805431895e+17, 215970568.98378924
2286.375, 2.664838561969957, 94624233.23685588, 5.483499029432841e+17, 214272053.05507532
2286.625, 2.686187411935706, 94726344.43001299, 5.506938757098931e+17, 212569004.81446335
2286.875, 2.7079412789445807, 94827540.18885483, 5.530355144378182e+17, 210861414.86785093
2287.125, 2.7301081129796865, 94927805.57338566, 5.553745091558281e+17, 209149381.4577363
2287.375, 2.7526972847106626, 95027127.71811274, 5.577105342464319e+17, 207432977.55377114
2287.625, 2.775722913315512, 95125481.44870357, 5.60043133808371e+17, 205712240.0215023
2287.875, 2.7991965534083585, 95222848.23593558, 5.6237191206193005e+17, 203987239.04471236
2288.125, 2.8231281691039523, 95319213.73113121, 5.646965101844776e+17, 202258063.89737782
2288.375, 2.847530505526911, 95414558.50371653, 5.6701649900025434e+17, 200524782.16007742
2288.625, 2.872416615123601, 95508863.21252975, 5.693314383613766e+17, 198787465.15380442
2288.875, 2.897799853739444, 95602108.42394206, 5.716408762549879e+17, 197046188.4913692
2289.125, 2.9236939237197492, 95694275.3568969, 5.739443516050733e+17, 195301029.42638123
2289.375, 2.9501128406691675, 95785345.02040838, 5.762413910144975e+17, 193552069.48067755
2289.625, 2.977070953678749, 95875298.54562765, 5.78531509748975e+17, 191799393.35313413
2289.875, 3.004582980592774, 95964117.76769379, 5.8081421361149e+17, 190043086.9822094
2290.125, 3.032666103254424, 96051779.80520557, 5.830889397596276e+17, 188283228.24984208
2290.375, 3.0613378858869735, 96138262.49771647, 5.853551141638642e+17, 186519899.0863961
2290.625, 3.090611091665785, 96223554.56049559, 5.87612286263428e+17, 184753212.74104768
2290.875, 3.120505627557471, 96307630.74829376, 5.898598159801843e+17, 182983248.94464782
2291.125, 3.1510408532911267, 96390468.70224461, 5.920970767970268e+17, 181210096.62896726
2291.375, 3.182232282871344, 96472054.36808395, 5.943235395262845e+17, 179433869.01644003
2291.625, 3.214103031627302, 96552360.7667099, 5.965384764079158e+17, 177654648.12643263
2291.875, 3.2466718553913525, 96631370.03398277, 5.987412707745887e+17, 175872542.6409935
2292.125, 3.279957588059567, 96709065.50524472, 6.009313037533327e+17, 174087663.41060656
2292.375, 3.3139866549063806, 96785417.73369575, 6.031077556253583e+17, 172300098.67624262
2292.625, 3.3487802905864212, 96860408.19479705, 6.052699420469193e+17, 170509961.98228556
2292.875, 3.38436086852992, 96934017.6609327, 6.074171488194225e+17, 168717366.1831897
2293.125, 3.420753539964881, 97006223.01845765, 6.095485875849844e+17, 166922420.45807922
2293.375, 3.457984206317854, 97077001.67688657, 6.116634506255502e+17, 165125236.47225025
2293.625, 3.496079540908703, 97146331.50287543, 6.137609105486706e+17, 163325928.13157862
2293.875, 3.535067000840657, 97214190.21065834, 6.158401198715428e+17, 161524611.8229289
2294.125, 3.5749748641070656, 97280555.88420495, 6.179002110010857e+17, 159721405.50241187
2294.375, 3.615839266152354, 97345395.55071099, 6.1994011022642e+17, 157916416.89479846
2294.625, 3.6576852180129897, 97408695.64324391, 6.219590406004657e+17, 156109777.5852898
2294.875, 3.700545687271438, 97470431.57569076, 6.239560179624612e+17, 154301606.61924192
2295.125, 3.744461300821609, 97530569.42965095, 6.259298598398424e+17, 152492015.93691227
2295.375, 3.7894609487144963, 97589094.81079662, 6.278796986842893e+17, 150681135.39404124
2295.625, 3.835586598580163, 97645975.60125609, 6.298043273688216e+17, 148869080.0605538
2295.875, 3.8828784651537225, 97701184.66023538, 6.31702591818031e+17, 147055969.74585614
2296.125, 3.9313748820403154, 97754699.56760417, 6.335733962121078e+17, 145241925.33982697
2296.375, 3.9811204410286347, 97806491.73098603, 6.35415489695485e+17, 143427061.83043566
2296.625, 4.0321614532874355, 97856532.72274648, 6.372275879886766e+17, 141611492.17071784
2296.875, 4.084546045375089, 97904794.34759954, 6.390083726687967e+17, 139795326.11336088
2297.125, 4.138324291367241, 97951248.87068209, 6.40756491053795e+17, 137978668.08999524
2297.375, 4.193548342845692, 97995869.33503994, 6.424705552350703e+17, 136161615.5654362
2297.625, 4.250276376529797, 98038624.78905468, 6.441490433484748e+17, 134344256.7376853
2297.875, 4.308570301177387, 98079484.10823393, 6.457903647798633e+17, 132526668.87744962
2298.125, 4.368486872965921, 98118427.23708507, 6.473930941069961e+17, 130708915.19989902
2298.375, 4.430101395024394, 98155418.00760497, 6.489553691253356e+17, 128891039.02116999
2298.625, 4.493481781098103, 98190436.06891325, 6.504755662993984e+17, 127073060.11438593
2298.875, 4.558704856171719, 98223459.72634351, 6.519518964812942e+17, 125254964.70278189
2299.125, 4.625855814382886, 98254469.03243342, 6.533824305542702e+17, 123436699.63651165
2299.375, 4.695026253580298, 98283452.26742631, 6.547651789368558e+17, 121618153.67192723
2299.625, 4.766315581211054, 98310410.80616714, 6.560980882076364e+17, 119799135.27928367
2299.875, 4.839833458874188, 98335366.67359594, 6.573790436336465e+17, 117979329.87753667
2300.125, 4.9256054311170505, 98361182.9556301, 6.587588330466796e+17, 115924836.11284783
2300.375, 5.004319978337595, 98382135.60694937, 6.59921286093928e+17, 114101417.1663096
2300.625, 5.0857383758990755, 98401417.22632214, 6.61024112803066e+17, 112274749.46390909
2300.875, 5.170010482105922, 98418597.22054628, 6.620645594291003e+17, 110444650.4129102
2301.125, 5.257135895203624, 98431814.4442382, 6.630397729718761e+17, 108614274.70915478
2301.375, 5.346826570085744, 98437471.026834, 6.639469822229836e+17, 106792317.82380407
2301.625, 5.438421650172786, 98430869.7211461, 6.647837696005036e+17, 104993698.38879442
2301.875, 5.530887412078447, 98407506.54378262, 6.655483918781955e+17, 103238406.19980793
2302.125, 5.62289653541171, 98364387.57951316, 6.662400718545752e+17, 101549085.71790853
2302.375, 5.712958962093274, 98300854.00081891, 6.66859212808985e+17, 99948206.1564966
2302.625, 5.79957222525667, 98218716.04702662, 6.674074881903843e+17, 98455537.63047524
2302.875, 5.88136502462901, 98121795.97699574, 6.678878188433024e+17, 97086305.56597671
2303.125, 5.957212743972587, 98015124.78678574, 6.68304226400664e+17, 95850194.71987964
2303.375, 6.026312600032744, 97904068.35807557, 6.686616052199314e+17, 94751142.00534081
2303.625, 6.0882131868157785, 97793589.55600274, 6.689654430490985e+17, 93787780.2931855
2303.875, 6.142801381169076, 97687757.02536951, 6.692215287363442e+17, 92954332.46521844
2304.125, 6.1902565469992785, 97589519.31665866, 6.694356826306726e+17, 92241734.76987943
2304.375, 6.230984757268887, 97500699.66207291, 6.696135299829105e+17, 91638805.68508594
2304.625, 6.2655456129164655, 97422139.74998643, 6.69760327311303e+17, 91133324.70873834
2304.875, 6.294586803036615, 97353909.75314477, 6.698808647717623e+17, 90712864.86272138
2305.125, 6.318784526390141, 97295541.11260565, 6.699793958492993e+17, 90365480.92752624
2305.375, 6.338803482879606, 97246225.8477094, 6.700596369302715e+17, 90080092.26544511
2305.625, 6.3552671049079335, 97204981.82829209, 6.701247807022803e+17, 89846735.22570595
2305.875, 6.368737767266657, 97170779.29445712, 6.701775227760938e+17, 89656698.50066434
2306.125, 6.379716057513969, 97142604.30545531, 6.702201397135318e+17, 89502416.08439042
2306.375, 6.38863048626112, 97119528.70251837, 6.70254505055881e+17, 89377528.36204258
2306.625, 6.395850781964828, 97100709.8098886, 6.702821835564223e+17, 89276629.83975644
2306.875, 6.401689518166405, 97085408.21079499, 6.703044648784741e+17, 89195203.60709333
2307.125, 6.406393894400419, 97073024.84880045, 6.703223514574394e+17, 89129705.54719223
2307.375, 6.4101823091991745, 97063017.49394664, 6.703367131553014e+17, 89077030.07642767
2307.625, 6.413229835138152, 97054944.60544659, 6.703482389165193e+17, 89034701.30747332
2307.875, 6.415680371486524, 97048438.57682945, 6.703574893386678e+17, 89000693.50060387
2308.125, 6.417644637886681, 97043214.10164592, 6.703648927828227e+17, 88973452.88808107
2308.375, 6.419228820320891, 97038994.61633825, 6.703708565280108e+17, 88951495.17494291
2308.625, 6.420484425063309, 97035646.2445075, 6.70375578450493e+17, 88934099.84628004
2308.875, 6.421497629021689, 97032941.91518113, 6.703793859288248e+17, 88920067.52284712
2309.125, 6.422303692780665, 97030788.85747193, 6.703824130788568e+17, 88908907.18285951
2309.375, 6.422958470396643, 97029038.954297, 6.703848709483716e+17, 88899843.355345
2309.625, 6.423481323250924, 97027640.88199234, 6.703868327178063e+17, 88892607.18918489
2309.875, 6.423879189028726, 97026576.64215223, 6.703883250820609e+17, 88887101.56368645
2310.125, 6.424193753963152, 97025734.89352182, 6.703895045984283e+17, 88882749.30140506
2310.375, 6.424508318897579, 97024893.14489138, 6.70390684116352e+17, 88878397.03912367
2310.625, 6.424666033543941, 97024470.99729763, 6.703912753707835e+17, 88876215.15118402
2310.875, 6.424749071976157, 97024248.62120098, 6.70391586553348e+17, 88875066.57559036
2311.125, 6.424832110408372, 97024026.24510434, 6.703918977360204e+17, 88873917.99999669
2311.375, 6.424915148840587, 97023803.86900769, 6.703922089188014e+17, 88872769.42440303
2311.625, 6.424998187272802, 97023581.49291106, 6.703925201016905e+17, 88871620.84880936
2311.875, 6.425081225705017, 97023359.1168144, 6.703928312846883e+17, 88870472.2732157
2312.125, 6.425164264137233, 97023136.74071778, 6.703931424677939e+17, 88869323.69762203
2312.375, 6.425247302569447, 97022914.36462112, 6.703934536510084e+17, 88868175.12202837
2312.625, 6.425330341001663, 97022691.9885245, 6.703937648343308e+17, 88867026.5464347
2312.875, 6.425413379433878, 97022469.61242785, 6.703940760177619e+17, 88865877.97084102
2313.125, 6.425496417866093, 97022247.23633121, 6.70394387201301e+17, 88864729.39524736
2313.375, 6.425540849488232, 97022128.25090341, 6.70394553669018e+17, 88864114.8483676
2313.625, 6.425559914647555, 97022077.19793503, 6.703946250516909e+17, 88863851.18309364
2313.875, 6.425578979806879, 97022026.14496663, 6.703946964343688e+17, 88863587.51781967
2314.125, 6.425598044966202, 97021975.09199822, 6.703947678170527e+17, 88863323.85254571
2314.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2314.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2314.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2315.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2315.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2315.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2315.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2316.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2316.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2316.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2316.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2317.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2317.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2317.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2317.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2318.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2318.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2318.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2318.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2319.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2319.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2319.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2319.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2320.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2320.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2320.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2320.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2321.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2321.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2321.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2321.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2322.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2322.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2322.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2322.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2323.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2323.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2323.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2323.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2324.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2324.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2324.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2324.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2325.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2325.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2325.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2325.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2326.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2326.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2326.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2326.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2327.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2327.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2327.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2327.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2328.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2328.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2328.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2328.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2329.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2329.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2329.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2329.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2330.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2330.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2330.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2330.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2331.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2331.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2331.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2331.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2332.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2332.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2332.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2332.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2333.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2333.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2333.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2333.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2334.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2334.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2334.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2334.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2335.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2335.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2335.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2335.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2336.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2336.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2336.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2336.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2337.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2337.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2337.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2337.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2338.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2338.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2338.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2338.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2339.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2339.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2339.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2339.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2340.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2340.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2340.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2340.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2341.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2341.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2341.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2341.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2342.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2342.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2342.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2342.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2343.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2343.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2343.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2343.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2344.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2344.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2344.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2344.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2345.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2345.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2345.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2345.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2346.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2346.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2346.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2346.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2347.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2347.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2347.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2347.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2348.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2348.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2348.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2348.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2349.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2349.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2349.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2349.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2350.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2350.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2350.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2350.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2351.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2351.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2351.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2351.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2352.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2352.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2352.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2352.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2353.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2353.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2353.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2353.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2354.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2354.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2354.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2354.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2355.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2355.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2355.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2355.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2356.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2356.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2356.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2356.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2357.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2357.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2357.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2357.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2358.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2358.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2358.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2358.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2359.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2359.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2359.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2359.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2360.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2360.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2360.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2360.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2361.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2361.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2361.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2361.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2362.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2362.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2362.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2362.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2363.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2363.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2363.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2363.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2364.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2364.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2364.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2364.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2365.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2365.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2365.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2365.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2366.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2366.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2366.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2366.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2367.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2367.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2367.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2367.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2368.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2368.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2368.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2368.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2369.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
