# xi rho_shape velocity_shape temperature_shape; duplicate xi=1 preserves shock
2.75282886005349184e-02 5.96183571044071492e-01 1.94036973932856516e-02 1.13271436946609655e-01
2.75731965650920438e-02 5.96186964027467514e-01 1.94352415436931415e-02 1.13271436393938482e-01
2.76181777897529963e-02 5.96190368117394232e-01 1.94668376629614018e-02 1.13271435839227219e-01
2.76632323940298117e-02 5.96193783347271689e-01 1.94984858349539318e-02 1.13271435282446112e-01
2.77083604976294841e-02 5.96197209762207359e-01 1.95301861436778731e-02 1.13271434723673833e-01
2.77535622204543378e-02 5.96200647423945629e-01 1.95619386732843216e-02 1.13271434163140769e-01
2.77988376826022454e-02 5.96204096390645422e-01 1.95937435080681885e-02 1.13271433601043497e-01
2.78441870043670478e-02 5.96207556678488682e-01 1.96256007324677392e-02 1.13271433037185384e-01
2.78896103062387726e-02 5.96211028326986470e-01 1.96575104310658701e-02 1.13271432471572855e-01
2.79351077089040681e-02 5.96214511367824662e-01 1.96894726885900075e-02 1.13271431904141739e-01
2.79806793332464041e-02 5.96218005827506947e-01 1.97214875899122989e-02 1.13271431334781889e-01
2.80263253003465058e-02 5.96221511731813925e-01 1.97535552200500016e-02 1.13271430763379213e-01
2.80720457314825693e-02 5.96225029110381333e-01 1.97856756641657180e-02 1.13271430189857039e-01
2.81178407481306944e-02 5.96228558001432152e-01 1.98178490075677574e-02 1.13271429614219529e-01
2.81637104719651005e-02 5.96232098456631054e-01 1.98500753357103814e-02 1.13271429036594179e-01
2.82096550248585043e-02 5.96235650545433815e-01 1.98823547341941340e-02 1.13271428457270645e-01
2.82556745288824809e-02 5.96239214304568277e-01 1.99146872887652794e-02 1.13271427876237119e-01
2.83017691063076858e-02 5.96242789761998626e-01 1.99470730853162151e-02 1.13271427293387822e-01
2.83479388796042953e-02 5.96246376956214297e-01 1.99795122098862243e-02 1.13271426708709044e-01
2.83941839714422287e-02 5.96249975917739650e-01 2.00120047486614001e-02 1.13271426122114938e-01
2.84405045046915682e-02 5.96253586673506142e-01 2.00445507879750302e-02 1.13271425533489248e-01
2.84869006024227947e-02 5.96257209251343179e-01 2.00771504143078053e-02 1.13271424942725921e-01
2.85333723879071695e-02 5.96260843684622066e-01 2.01098037142881970e-02 1.13271424349772235e-01
2.85799199846170811e-02 5.96264490017023974e-01 2.01425107746927602e-02 1.13271423754671294e-01
2.86265435162262986e-02 5.96268148307455004e-01 2.01752716824463892e-02 1.13271423157605425e-01
2.86732431066103952e-02 5.96271818625569439e-01 2.02080865246225573e-02 1.13271422558854459e-01
2.87200188798469661e-02 5.96275500992942575e-01 2.02409553884424949e-02 1.13271421958252419e-01
2.87668709602160837e-02 5.96279195448425892e-01 2.02738783612764484e-02 1.13271421355778751e-01
2.88137994722005193e-02 5.96282902028399175e-01 2.03068555306437255e-02 1.13271420751388824e-01
2.88608045404861145e-02 5.96286620762834563e-01 2.03398869842128932e-02 1.13271420144981164e-01
